gender,top_color,top_style,top_category,bottom_color,bottom_style,bottom_category,top_url,bottom_url
women,White,Floral,Cardigan,Pink,Floral,Cardigan,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180402141516861_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180402141516861_500.jpg
women,White,Solid,Top,Beige,Solid,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180821082015962_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180821082015962_500.jpg
women,Black,Spotted,Top,White,Spotted,Jumpsuit,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180723164844850_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180723164844850_500.jpg
men,Black,Solid,T-Shirt,Gray,Solid,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190319113847583_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190319113847583_500.jpg
men,Black,Plaid,Shirt,White,Plaid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190930131426249_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190930131426249_500.jpg
women,Black,Solid,Top,Brown,Solid,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171227171102686_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171227171102686_500.jpg
women,Black,Striped,T-Shirt,Gray,Striped,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170330171813229_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170330171813229_500.jpg
men,White,Plaid,Shirt,Brown,Plaid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20191102235014112_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20191102235014112_500.jpg
women,White,Striped,Top,Blue,Striped,Skirt,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170324103638301_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170324103638301_500.jpg
men,Black,Plaid,Shirt,White,Plaid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180719210806351_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180719210806351_500.jpg
women,Black,Floral,Dress,White,Floral,Dress,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170328114846601_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170328114846601_500.jpg
women,Black,Solid,Top,Brown,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190320091240017_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190320091240017_500.jpg
men,Black,Solid,Top,Gray,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170324121404023_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170324121404023_500.jpg
men,Black,Floral,Shirt,Gray,Floral,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190727005837119_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190727005837119_500.jpg
women,Black,Plaid,Top,Gray,Plaid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190107114404965_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190107114404965_500.jpg
women,Black,Solid,Sweatshirt,White,Solid,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190320172445496_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190320172445496_500.jpg
women,Black,Solid,T-Shirt,White,Solid,T-Shirt,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180720021051992_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180720021051992_500.jpg
men,Black,Solid,Shirt,Blue,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190323161054786_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190323161054786_500.jpg
women,Black,Solid,Dress,White,Solid,Dress,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190725111504308_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190725111504308_500.jpg
women,Black,Plaid,Top,Beige,Plaid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20181019225815196_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20181019225815196_500.jpg
women,White,Plaid,Coat,Orange,Plaid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20191102135443935_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20191102135443935_500.jpg
women,Black,Plaid,Top,White,Plaid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20181020104703827_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20181020104703827_500.jpg
women,Black,Solid,Top,Brown,Solid,Skirt,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190319134428509_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190319134428509_500.jpg
men,Gray,Solid,Jacket,White,Solid,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171229172526483_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171229172526483_500.jpg
men,Black,Solid,T-Shirt,White,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190727134938793_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190727134938793_500.jpg
women,Black,Solid,Top,Gray,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170325093758254_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170325093758254_500.jpg
women,Black,Striped,Top,White,Striped,Jumpsuit,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170324211606749_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170324211606749_500.jpg
women,Green,Solid,Top,Blue,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190103124525371_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190103124525371_500.jpg
women,Black,Striped,T-Shirt,White,Striped,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171228132709480_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171228132709480_500.jpg
men,Black,Spotted,Shirt,White,Spotted,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170324114134323_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170324114134323_500.jpg
women,Black,Solid,Top,Gray,Solid,Skirt,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171228233017291_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171228233017291_500.jpg
men,Black,Solid,T-Shirt,White,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190319114627404_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190319114627404_500.jpg
women,Black,Plaid,Shirt,Blue,Plaid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190103102109267_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190103102109267_500.jpg
women,Black,Spotted,Top,White,Spotted,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180330011409365_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180330011409365_500.jpg
men,Black,Solid,T-Shirt,White,Solid,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190727102326352_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190727102326352_500.jpg
women,Black,Floral,Dress,Brown,Floral,Dress,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180728070308226_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180728070308226_500.jpg
men,Black,Striped,Shirt,Blue,Striped,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190322161519954_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190322161519954_500.jpg
women,Black,Solid,Top,Gray,Solid,Top,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20191102060605779_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20191102060605779_500.jpg
men,White,Solid,T-Shirt,Beige,Solid,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20191102105336261_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20191102105336261_500.jpg
women,Black,Plaid,Top,White,Plaid,Skirt,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180725162732415_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180725162732415_500.jpg
men,Black,Solid,Shirt,Blue,Solid,Jumpsuit,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190321170417741_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190321170417741_500.jpg
women,Black,Floral,Cardigan,White,Floral,Cardigan,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170805105727074_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170805105727074_500.jpg
women,Gray,Plaid,Top,White,Plaid,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180330094946331_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180330094946331_500.jpg
women,White,Plaid,Dress,Red,Plaid,Dress,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190720161851938_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190720161851938_500.jpg
men,Black,Solid,T-Shirt,Gray,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180330020010005_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180330020010005_500.jpg
men,Black,Striped,Top,Gray,Striped,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190321173150888_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190321173150888_500.jpg
men,Black,Solid,Top,Gray,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190107191449501_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190107191449501_500.jpg
men,Black,Solid,Shirt,White,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171229195336353_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171229195336353_500.jpg
men,Black,Solid,T-Shirt,White,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180723131908684_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180723131908684_500.jpg
men,Black,Striped,Top,White,Striped,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190319183633921_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190319183633921_500.jpg
women,Black,Striped,Top,Gray,Striped,Skirt,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180728074900726_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180728074900726_500.jpg
women,White,Striped,Kimono_Yukata,Beige,Striped,Kimono_Yukata,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170330174208340_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170330174208340_500.jpg
women,White,Floral,Top,Beige,Floral,Skirt,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180724210033147_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180724210033147_500.jpg
women,Black,Plaid,Shirt,White,Plaid,Skirt,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170803124306445_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170803124306445_500.jpg
women,Gray,Striped,Top,White,Striped,Skirt,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20181020000731984_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20181020000731984_500.jpg
women,White,Striped,Top,Blue,Striped,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171229180629378_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20171229180629378_500.jpg
women,Black,Striped,Top,White,Striped,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190321161303267_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20190321161303267_500.jpg
women,White,Striped,Top,Beige,Striped,Jeans,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170328130737152_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20170328130737152_500.jpg
women,Black,Striped,T-Shirt,White,Striped,Skirt,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180329172456553_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180329172456553_500.jpg
women,Black,Solid,Sweatshirt,Gray,Solid,Pants,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180330011414514_500.jpg,https://raw.githubusercontent.com/carolin507/fashion-demo-assets/main/assets/streetstyle/20180330011414514_500.jpg
